"Rhoto.Ac.1"	"Rhoto.Ac.2"	"Rhoto.Ac.3"	"Rhoto.Glc.1"	"Rhoto.Glc.2"	"Rhoto.Glc.3"	"Rhoto.So.1"	"Rhoto.So.2"	"Rhoto.So.3"	"Rhoto.Xyl.1"	"Rhoto.Xyl.2"	"Rhoto.Xyl.3"	"Rhoto.YP.1"	"Rhoto.YP.2"	"Rhoto.YP.3"
"mRNA_3471"	5.31934474362288	5.7781572940808	5.6337208329413	5.46323361007459	5.19873356304262	5.52820012213782	5.57287184816	5.51520432603072	5.75086978837467	5.3813250039552	5.54503851039833	5.64336597994301	5.10942740076879	5.30063449033702	5.46913888345229
"mRNA_3472"	8.10563942526755	8.00703920379222	7.24828205722586	0.327799814985616	-0.0894118942490863	0.196941443083361	5.19219080524557	5.46050927648845	5.02218283157361	2.54474745688612	2.17132376100344	2.27343021144893	3.83232524360462	4.77997512090092	6.51352479747214
"mRNA_3473"	7.68587856957804	8.1045737779474	8.5460310720944	9.07233316623508	8.41324158168456	8.8811389395841	9.10522713714823	8.50739020155741	9.27480516367017	7.00325741101799	7.18962063919939	7.76030354316908	7.95548703125267	8.61136357637711	8.73711779296949
"mRNA_3474"	5.519617093339	5.39935859862309	5.27156036665491	5.22606819351108	5.12775319402762	5.20559455562871	5.03239870354822	5.30103495624513	5.35506240350944	5.19491684464837	4.99935217280078	4.99587196811464	5.10391424905484	4.98905233412877	4.9247643003045
"mRNA_3476"	10.5878850066229	10.4631322988036	10.4561464478463	9.42538045634352	9.31128468104536	9.24604523714015	10.0639875328611	9.8780975903035	9.55415523135081	9.38886128643074	9.35375503231962	9.50111319438359	9.62278042080386	9.6112139925169	9.94548212750266
"mRNA_3477"	7.00123855839623	7.24242822277266	7.4126058763155	7.18209093307658	7.23784571897665	6.83139703384406	7.77490741912666	7.65655193653095	7.72555803725332	6.71910425477989	6.82020248235697	6.96494935818627	7.47019267345512	7.65227367429715	7.64948692358007
"mRNA_3478"	0.707059907077573	1.23252987538226	1.13891291536095	0.800300563441229	0.940696561683539	0.540520887837084	0.932181974590188	1.1417913514574	0.320454672672312	1.04684188252085	0.201017601332143	0.26867242471593	0.681768309230369	0.701606525593762	2.08276983287503
"mRNA_3479"	5.65562199937006	5.63384513105861	5.73749182222854	5.48101696643317	5.45431244675082	5.27901125828423	5.54708322058647	5.53298472017845	5.41112558144445	5.50111664829891	5.53396812168478	5.45474722014914	6.10479013236813	5.5063466012736	7.06685296847192
"mRNA_3480"	6.40556745739597	6.38725421171383	5.84730263419388	5.72439644515373	6.04542678948073	5.67468197191996	5.71018732321376	5.60829619581686	5.23801201105966	6.22807173586521	6.05755629904078	5.86172081490208	6.3197968700542	6.09490522150376	5.98904853109648
"mRNA_3481"	8.11143402673487	7.94099130547324	8.07041877582144	3.19511865239271	4.37796342157374	4.16550237028706	7.59267719917245	7.43568999552138	7.18094705463105	7.43493564204904	7.38894272842661	7.74512741585278	6.4677080944333	7.17971533417588	4.93285584969341
"mRNA_3482"	5.26366377853948	4.87476975039948	5.31277641236632	2.91016871008281	3.42430340948751	3.27794030901667	5.15852365113534	5.04943464562649	5.06940349241012	4.43516347049692	4.36710730296105	4.84079959905854	4.11592109608273	4.78365871315291	3.72301743937621
"mRNA_3483"	2.4758239925283	2.51994099896064	1.6550698304544	-1.10546404533989	-0.867525182366579	0.461989052112421	1.64835985840023	1.39610514256529	1.65115505057539	1.43698480401689	0.591113015148881	1.88765528533946	0.951050336568423	1.42216486175774	0.587685685034281
"mRNA_3484"	-2.17416603903516	-2.17416603903516	-2.17416603903516	1.80922546353735	0.671690523019166	1.75742741034716	-1.74548771804535	-1.46055192778933	-0.0314737335839562	-0.683776643716007	-0.621822592347065	-0.932165542041397	-1.50127977707346	-1.46576142387884	-1.06545257007713
"mRNA_3485"	7.15809106571195	6.6804573544121	6.8892267118953	6.85238749078038	6.92546581829658	7.20210611001369	6.46946617047766	6.67674940254015	6.26250045662507	6.5090610278967	6.40732137578341	6.53467335915954	6.17482680275379	6.48822665110283	6.0646397565589
"mRNA_3486"	3.54971343338729	3.46677440427606	4.0213408734509	5.77812858450335	7.09699233358686	7.00068461612574	4.64733975985833	5.51743889612297	5.55244013410345	6.25710192300316	6.1733778932204	6.21888980803231	6.45693656339326	6.90829105647936	4.16213062573094
"mRNA_3487"	6.35317616931912	5.99279399108322	6.65536050794926	3.82209774366708	3.39773253712417	3.53930160587037	4.23066863647162	4.08941292513252	4.23407707255161	3.16391339706077	3.26958965223852	3.27422165267689	5.08445059654407	5.3461847117156	4.55707775184666
"mRNA_3488"	2.4758239925283	2.06618989732329	2.40658811355795	2.65561419566341	2.56143705525933	2.63971657978583	2.46240025040106	2.45090355977673	2.72262723149887	2.97083114861622	2.93453188480561	3.13212079470513	2.78049989406642	3.39868482156713	3.08866364533398
"mRNA_3489"	6.65100187233702	6.39887832673157	6.10364182213612	5.87993796290128	5.79358719844333	5.80566618826563	5.70171195232471	5.90820022500008	5.58692464218544	6.01203507471829	5.7899083391885	5.72401648951948	6.15630273222644	5.72518223908665	6.59863766271568
"mRNA_3490"	8.16459226140789	8.47267801750299	8.59985615955144	8.82403833425715	8.63395937307176	8.76736765347938	8.77947280964073	8.64685657511566	8.6327018956847	7.94023296851654	8.24697979863931	8.61512141161324	8.07160089475807	8.55050539651781	7.47761146037556
"mRNA_3491"	5.93528945659892	6.05708721712753	5.51376882288757	5.787686641712	5.65649005829093	5.63720012819492	5.25146076083647	5.53298472017845	5.20878546771955	5.76212178259014	5.63689236670363	5.372860020919	5.81876496062049	5.67052480596781	5.55027221818687
"mRNA_3492"	3.87114835026382	3.14260534319098	3.26420589440368	5.0807269234161	5.04741237004662	4.55888825565256	3.259193723159	3.25992404668927	2.96163700685408	2.30828514868851	1.97574966142148	1.8578648433746	2.96210359715791	2.91192990661542	2.55068694595382
"mRNA_3493"	7.6723999717716	7.60411927858222	7.39204357387622	7.06316915674553	6.97123576959677	7.1036957637741	7.16880607613149	7.44745695496979	6.90518230965716	6.87014473096915	6.99829554736923	6.95706781606833	6.91763589304793	7.05647984784912	7.11476359663087
"mRNA_3494"	4.70717884005142	4.35329720531567	4.64511830111025	5.29471069508313	5.09229047837867	4.97053126860643	4.71628031049797	4.85816788287449	4.41679382636522	4.74661109938583	4.85381093016943	4.82933228125652	4.71294737225522	4.82714345867196	4.1482979520735
"mRNA_3495"	5.54475186699501	5.71047264949127	5.28436809720972	5.50245864118959	5.22163829024788	5.27614521514509	5.04250188301499	5.18774502568968	5.02936521553273	5.1758401526851	5.37679543022816	4.96825510114076	5.48516459738328	5.26154558955433	4.57269746217138
"mRNA_3496"	5.22919358432981	5.69439162828525	5.48631805081357	5.74253042697706	5.78164842644957	5.65496000443405	6.26318621338641	6.02745516358073	5.89807108732789	5.13032169463432	5.42073103821183	5.37811641812975	4.70568605761407	4.95678709083766	5.61204593201464
"mRNA_3497"	7.82766375538495	7.06826770622404	7.63764448468395	7.07492689073755	7.26075700280152	6.97617036346836	7.91530528307278	7.89477913172129	7.36299833217629	7.45814911856939	7.48576819693417	7.37299856464487	7.82585835996864	7.77993724535378	7.72307027482184
"mRNA_3498"	6.33167506206961	6.35351688156292	6.03519986240528	4.74030809441954	4.758154501638	4.22616050346448	5.81998336414491	5.95181354618122	5.66739330500703	5.41696496052188	5.30567529231908	4.89680754999615	6.13888619997703	5.76485790603609	6.20488663232205
"mRNA_3499"	7.15299211188667	6.71540773168681	6.98844283684937	8.21326601592355	7.71452684683915	7.59663730868431	7.48998219641438	7.34863787109287	7.50887204283094	7.45749103371061	7.63154701970522	7.44050373398697	6.68266667002955	6.43768743113154	6.73792095889607
"mRNA_3500"	5.71771957259078	5.73426300712974	5.73516141003752	6.04843169054468	6.15128268026678	6.02297427132023	5.33603602300799	5.15654276490482	5.27070448559869	5.62818730011491	5.76171527132392	5.87665317070418	5.06188005755486	4.96004628135979	4.80203159141992
"mRNA_3501"	6.9291003297847	7.07449387557295	7.30908417028212	8.55785154576511	8.5176991986842	8.48382287784074	6.76624118677237	7.09025518232857	6.7830251856316	7.21974205729954	7.47307292724711	7.66353040844838	7.15605932445156	7.46710396868593	6.76196463979298
"mRNA_3502"	3.85113819185795	4.43943784447809	4.66484284612186	5.75719963329024	5.76268557802965	5.95291617303655	4.17664907268345	4.11914488607512	4.22992660618118	4.15898057616885	4.13478692089964	4.95424585741758	3.61698961710749	4.66085251840408	3.82218353658863
"mRNA_3503"	0.411575189838718	-0.96640061143597	0.114622636916447	2.29361867009799	1.46905094392319	1.50667362150293	1.46019457446564	1.35671219215991	1.60061636213522	1.34888879949744	0.369906091129465	0.439303274287682	3.01005180234995	2.23779419795989	4.04009594285709
"mRNA_3504"	0.174508188054858	-0.716627091238578	0.327591014619391	4.03502927349711	4.37342511304866	3.1953941191727	1.04368474890743	1.1417913514574	1.52132532586078	1.55979631553149	1.55287224017175	1.69892151116169	0.558203674771284	0.571279057474133	1.56312558565828
"mRNA_3505"	3.75749040834611	3.71012958381061	3.23811030359092	4.405727393462	4.08784540686178	3.87099707993659	4.06213488631855	4.18247522024842	3.90498041512133	3.62417924624966	3.70818231027212	3.65811071022364	4.70204164888782	4.37370700783839	4.73882338408416
"mRNA_3506"	3.44680255617063	2.86460822216531	3.18445889306013	4.25769339385727	3.70998675226225	3.50053678199115	3.22411557875012	3.73731964633836	3.10450188849164	3.21464497420071	3.55889415552805	3.25148901700815	2.98627688639015	3.0032251239418	2.46400466949984
"mRNA_3507"	3.33598304909397	3.37559119842165	3.11446105088781	3.45712398713462	3.31495113333867	3.51032607453875	3.50305994989948	3.52273519674686	3.22617485089442	3.23935709546359	3.29078991106985	2.94644529595441	3.26843041126663	3.44594262133553	3.50154854489643
"mRNA_3508"	3.8205927415181	3.7624863891947	3.42320930944963	3.51964069645097	3.91125158050676	3.68471533574249	3.74498298390775	3.7218999506486	3.89976456462964	4.28895012743548	4.12891284520707	3.77429920558756	4.1537657896646	3.77685363317726	3.83950364065321
"mRNA_3509"	2.60092230473354	2.82576655372512	1.97246990696671	3.23292617615178	2.97490585357295	3.37757121025689	4.36555078426367	4.34730581678364	4.67976826361672	2.21168793986766	3.0384574059848	2.73329357912368	2.31083135518005	2.45663878250277	3.30359950403101
"mRNA_3510"	5.69263821635223	6.08613754208984	5.91062842042988	5.92104967201536	5.98274764305508	6.16298169212821	6.4843664551756	6.0903493412801	6.63393842942361	5.6022245401215	5.88707150997886	5.92234486995377	5.62259765532512	5.95163136831381	5.6785193301513
"mRNA_3511"	0.516939154985843	0.823230897921743	0.677499170881451	4.20635390597394	5.86644993514471	5.96364423649355	0.679430168981871	2.04286655993191	2.31583145965521	4.13941945637439	4.2954958732951	4.32447919212253	4.22151883258062	4.51336201840192	0.743014441440176
"mRNA_3512"	3.5864880455575	3.47934256110441	3.8423723585308	6.8546628626189	8.023443111398	8.02995558536627	4.87169154806587	5.04324447839479	5.79929176739429	6.63895040747894	6.85975291250462	6.96145176522551	6.38716151656497	6.50728862206887	2.91981374051193
"mRNA_3513"	5.70383935204284	6.0402205604727	6.04652149453209	6.85693465146496	7.05651536392238	7.38082295975037	6.61309628606733	6.42984474369051	7.00084762401785	5.9460099970488	6.08663757943428	6.3795194749264	6.23533058553052	6.58111349502902	5.97344311316031
"mRNA_3514"	5.0165865450985	5.04506973370075	5.05322163003837	5.34305079464998	5.37253179571427	5.41810808732801	7.13929716132666	7.53388105977422	7.74058777951484	6.80438447820604	6.79074187041161	6.81990933937305	6.32691330631626	6.68718520479043	5.37428395712694
"mRNA_3515"	6.92671215386802	7.30994913866894	7.18736364406027	7.70395782059897	7.58165351738209	7.31602166108504	7.36338206988041	7.49585618706925	7.23734247702394	7.25576794289833	7.463769327002	7.51933477099904	6.69921399113205	6.9108196543916	6.42307407999566
"mRNA_3516"	3.93907590672016	3.45409579600144	3.72514240969218	6.75505380996744	6.74576065174543	6.51746990665927	3.04809722769988	3.09016646440949	2.87923287688001	4.07909255777699	4.21460737084302	4.13876431353003	5.23326855126417	4.66085251840408	7.0399482477397
"mRNA_3517"	2.44944789019584	1.92631973381659	2.45270439403696	5.37932574467137	7.14371202342785	7.07429990522841	3.348768183371	3.56655606183961	4.06264814735883	5.97388856384726	6.06218723193557	6.17577358416772	6.17745378875125	6.39136155266239	4.32469935205286
"mRNA_3518"	6.35139659887537	6.05498963736237	6.289819952587	6.42020634113951	6.51800218718476	6.61596359063337	6.60743594388612	6.5817143179007	6.47380618632818	6.03162117184199	6.05291045334905	5.92773188689327	7.32314268506977	7.19293421722448	6.45573188934351
"mRNA_3519"	8.45255964273575	8.25742387573528	8.18882342165262	8.34480234096628	7.62953988971033	8.12341384828911	4.76183545298898	4.28571420469702	4.3872821772351	5.59026704085746	5.32121323939767	5.3082424783793	5.06472076126326	5.47707079600699	5.09306825717424
"mRNA_3520"	4.33455275941873	3.74177111397665	4.15983651985262	6.02033011986979	4.62704024822833	5.32133237670716	3.02110247079018	2.4129982872059	2.09630423014503	2.52478262428915	2.21633842423042	2.10612577010652	2.94986334641715	2.97772491999081	3.30359950403101
"mRNA_3521"	11.4593195143721	11.0164324514583	10.6827829070803	10.9705833550348	10.9251318213852	10.8595443856502	9.88384766821423	10.0996183224898	9.8693011589182	11.1083719367628	10.9037109719356	10.6733508601403	9.38750775547074	9.22216247725426	8.43673047793
"mRNA_3522"	5.57556678110474	5.45131923996988	5.22913211236218	5.63720777048205	5.40624678025291	5.33241143495359	5.00510579099041	5.1507964043568	5.00770989390012	5.45174566121753	5.461032131851	5.29440834396479	5.69038068165099	5.6157827443621	5.57891387069298
"mRNA_3523"	5.2712132485028	5.35571764200922	5.09380405412678	3.95810965311907	3.96653567846869	3.90849606669803	5.18612765352343	5.21553675975272	5.01255035669631	4.58247249154597	4.42578058815005	4.48899092844831	5.70137457426592	5.13749192090368	5.81611166744694
"mRNA_3524"	1.69818982046724	0.249677414160753	2.17861246577243	3.24222524939942	3.93608418811928	4.57296914811565	2.46240025040106	3.24920763581544	3.27533487215848	3.53716374933994	3.3923556585078	3.45422350392396	8.23718998135586	6.96454506775665	10.0734834371464
"mRNA_3525"	7.20516037133741	7.56411842508574	7.50441254909333	5.11149767989975	5.30740803662691	4.10864012459017	6.00529490367587	5.99254156636823	6.68258365570984	4.80984870430823	5.36184777611495	5.57863323915825	4.88030865149359	5.67251293542071	5.45796800374056
"mRNA_3526"	6.21125502172218	6.41204934863777	6.53726942874994	6.14454915015329	6.49625093199161	6.16917435397117	6.66633461591717	6.77527666091644	6.75730162806537	6.50269579131178	6.56246290554486	6.65431503316136	6.69463651856323	6.72023686733712	6.65963581314941
"mRNA_3527"	4.57921639635073	4.42651561877803	4.82681568041395	3.23292617615178	3.6661308934838	3.13340002737318	5.11769498669481	4.89987466337723	5.00528355866296	4.8861649401173	4.98316392184027	5.09496766433475	5.15011787375676	4.79465339261499	5.27911199616157
"mRNA_3528"	3.6104937930681	3.01029245845552	3.39985912628057	3.27883350364663	4.17387583901474	4.2786543635203	3.32689054620206	3.58371838942233	3.93588561504131	3.94279530021783	4.21460737084302	3.93984986445502	7.39713242610585	6.30940732966803	9.14407580827306
"mRNA_3529"	3.62234851817155	4.43299119963361	3.91828877121367	2.61323896805937	2.51274369352629	2.72626058602929	3.00741328318388	3.9105423307041	3.96114365573671	3.57648659416233	3.28022872326328	2.9178562826689	3.59357703172342	3.66945760036391	2.48616837559159
"mRNA_3530"	7.12722346745539	7.13928628508162	7.56340002480695	7.40494536907329	7.26198514570148	7.29493824695795	7.70294900266186	7.54158682546468	7.77197078377738	6.85123056632436	7.16399867594609	7.46911069665739	7.14469348994738	7.40747405594058	6.91276434093487
"mRNA_3531"	7.82510146725319	7.63674333204518	7.5295085667609	6.40268949408411	6.56154271835208	6.3089406568354	5.94373640524091	6.11121242517708	5.60946473191836	6.12409343942819	5.98462166890231	5.97011884595834	5.88133132298241	5.84813208783251	5.85708206856361
"mRNA_3532"	4.19069266426212	3.59934601715265	3.77136494975649	2.89845318067271	3.82080850197929	3.25483365600218	3.56977937324006	3.53160649921045	3.22617485089442	4.01613256007234	3.76230786355841	3.48378193653053	4.13766804014468	3.88368720326611	4.09160154688412
"mRNA_3533"	5.65562199937006	6.0486785373293	5.82556090777008	5.97084468579658	5.98869450036274	5.80367729350003	5.84713566089925	6.00214755651227	5.79929176739429	6.20943126253958	6.35166468060166	6.35440389068775	6.21245772749968	6.22658095493329	5.69288429615608
"mRNA_3535"	5.10795480470771	4.62620923397696	4.67460490395966	4.52099944755604	4.38699743318406	4.2729151498336	4.25404302316145	4.53987209808676	4.78252624233637	4.92095243736459	4.795674424876	4.65408702750115	4.58424103788608	4.64068335846614	4.13433136464012
"mRNA_3536"	1.60567345486739	2.56780356317857	1.19425253244102	1.90601468727645	2.1590743550614	1.99906585816121	0.873023020479522	1.57838871093308	1.77025977192946	1.52000954281661	1.1963474232591	0.914814310375892	1.09138476890033	-0.00842160144225991	1.01102301156217
"mRNA_3537"	3.78938655316458	3.27825375015193	3.39985912628057	2.31139822835145	1.93102089071651	1.50667362150293	4.84884495098788	4.71753153757821	3.92565726645004	0.868231755999659	0.721738641156932	0.729835963587387	4.74871564733788	4.2672258594287	4.98047466099369
"mRNA_3538"	3.51197685410939	3.49180217430429	2.94735390005113	2.83840451593845	3.46752881439877	3.39880715798643	3.7856501340229	3.8761294428476	3.8733986488335	3.20212834278062	3.6682389409904	3.82906300061335	3.75704861870203	3.59594088783181	3.96317252751013
"mRNA_3539"	3.94852393327819	4.0505143358316	3.80730547058046	3.80337289428408	3.78708226594713	3.63188776553775	4.97024714203296	5.47897231903911	5.21299711316536	4.63463583693699	4.61836332136838	4.50349390706531	5.14475833044335	5.15466179803032	4.69667657024352
"mRNA_3540"	6.37611302055478	6.01670215221987	6.22153880888965	6.09793113709374	6.1853412000165	6.03996983724779	6.07913274907782	6.07980355825365	5.79789054633265	5.9460099970488	6.10171126029713	5.96139034068278	6.32335947611999	6.2849249011031	6.33575429936261
"mRNA_3541"	6.15115061084014	6.2454577621058	5.81677163730127	6.25202707290751	5.65649005829093	5.57792250411416	5.70807314374017	5.67587485191092	5.57388469417169	6.02275134964706	5.87308339521932	5.90606206667005	6.66686242641539	6.76564543056468	5.83997296847736
"mRNA_3542"	5.64984194693656	5.4734764926444	5.66833295180226	6.9060297622561	7.39387574625725	7.40266859807279	5.95447758376455	6.34431764957543	5.96702114608231	6.23730242642157	6.45035069847382	6.61700934344074	5.98543951340156	6.4780321215448	4.65815027228526
"mRNA_3543"	3.29212812648187	3.74177111397665	3.74380950957675	5.89770091057905	6.56453194950135	6.67372907490544	3.96632599817192	4.92702406324594	4.73645729499791	5.389628101111	5.47035334342343	5.35431033151184	5.91635124391313	6.22115807089415	4.2618526128334
"mRNA_3544"	5.44147346250524	5.28230718923916	4.99597537656181	5.188078127579	5.60709042071275	5.50390665566336	5.05918486060968	5.38908892986101	5.17895458033402	5.62584626157824	5.39404084509829	5.17566769261309	5.39775019937958	5.63833637906118	4.81959384792824
"mRNA_3545"	8.14212309216989	8.01029060484213	7.97390295672097	7.69974513204835	7.82584410492274	7.86665464061083	7.9608528074626	8.01431250736635	7.61651812875662	7.51238335116948	7.46610085779918	7.5031879085734	7.90208914792035	7.82576752296725	7.16457407862922
"mRNA_3546"	7.82189219432952	7.54406819609076	7.76646900511028	7.90835194353216	7.46118362719293	7.61376571960382	7.76731264471267	7.55904696705498	7.50415398286582	7.7181359373213	7.65626096789923	7.51158291130312	8.00956111781791	7.77809186778176	7.87882489405248
"mRNA_3547"	10.5102613487954	10.5567218049746	9.77490010255812	10.4511937205364	10.2643042070167	10.2339221759008	8.80194946681984	9.25593084598033	8.83017518601928	10.20811692278	9.96367802836987	9.70911044316038	8.75653667526777	8.68584140655004	7.75764690633926
"mRNA_3548"	4.80404089414405	3.86182293525276	4.11752013775471	4.1131318910919	3.88598404059786	4.30138559431827	3.07459614025573	3.49578921248825	3.64308944737998	4.60165991099052	4.20905007470445	4.2403920030791	3.69239627149628	3.65344124648362	2.98352348335716
"mRNA_3550"	4.69600370284203	4.86042827270519	5.33449140146255	5.04928553824415	5.22919309626129	5.20559455562871	5.57054638361611	5.30103495624513	5.59662783361805	4.52332988533363	4.43533160280003	4.9365408072465	4.46028068339676	5.22679013149459	4.65815027228526
"mRNA_3551"	6.04284966842071	5.75508559398107	6.25770782494935	6.17400183218034	6.21861418979279	6.29909167387908	6.49544153872671	6.46268465058976	6.5778919083546	5.98306297470558	5.98462166890231	6.09507964770571	5.98693784844315	6.26924547450409	5.88862481474304
"mRNA_3552"	5.98663645493842	6.12864482918092	5.98704604748966	6.49017401427642	6.64204229695279	6.65067839916884	6.04603779402931	5.97638806735709	6.01605132840428	6.09392316249066	6.13432919204642	6.39256465030748	6.15896363466952	6.1430162985694	6.33422778958121
"mRNA_3553"	1.09516027992418	1.45245592549415	0.423339766034677	4.56612912452432	4.00224881574934	4.10864012459017	2.07315356810252	2.48783835560648	2.33141171737551	3.23935709546359	3.2040530096203	3.23998694783365	3.07911243500349	2.4749811884255	2.91981374051193
"mRNA_3555"	-0.27536186924797	0.656166620359189	-0.437832214296601	1.1556391275263	1.43461164176253	1.58287250984581	0.372789852259482	0.279838688752628	1.25338400528223	0.735555765859515	0.201017601332143	0.26867242471593	0.621308478213	0.268903027557935	1.56312558565828
"mRNA_3556"	7.08608215128002	7.4109915250517	7.49617864369635	6.31507402526035	7.61471538625413	7.2984736154656	8.62079526280668	7.95743029957459	8.0237750907116	8.41549488604262	8.53958903019693	8.68544541819061	6.89865659329196	6.83740199979865	8.31972894345562
"mRNA_3557"	6.76901439269391	7.46333328438048	7.08035487581678	7.0962369725365	6.82849624738774	6.84112610845835	6.72082715879917	6.78921472555742	6.81593290910715	7.21351938711595	7.36976921986882	7.23206378454618	7.51761302033066	7.51608697485521	6.92599929047421
"mRNA_3558"	5.73693022861231	5.69169394453456	5.87931295289384	5.98614611608913	5.58958868435506	6.12047118183147	4.46405229718469	5.01505526661189	4.72175375002618	5.68775796757699	5.63689236670363	5.71988227445116	5.40897107090214	5.31851975107699	5.11100826339107
"mRNA_3559"	6.02062652095718	6.58046388534031	6.60264534223388	3.01153550287853	3.67353341007024	2.79194198367363	8.50926690794698	8.51411982245316	8.25478544709609	7.16919257154849	7.08200547563488	7.0306762692306	9.13017324420316	8.3885027426709	8.56037540442505
"mRNA_3560"	3.57433369941253	3.4153774121637	3.66764661875544	6.10813912777174	6.92624067223481	7.14591136104954	4.44386666357715	4.91690281616372	4.92796872535611	5.5782096052901	5.63689236670363	5.59903528658553	5.61873690490138	6.16436560302997	3.92311600050674
"mRNA_3561"	7.14273981958531	7.20602736902494	7.1684886128148	6.98984654033146	7.18314327488901	7.17850944199576	7.18941210172687	7.48447896978162	7.10649656147643	7.34884124808919	7.52934200631504	7.54351362961686	6.88345220951414	7.13211032128547	6.78561417309697
"mRNA_3562"	3.05030634834787	2.97522723861147	3.59753736866919	2.52456120575007	3.13361241472513	2.74296339396258	2.95131942197411	3.09016646440949	2.79183531683487	3.13786255600235	3.00035722363726	3.14451198174418	2.38543907605225	2.59723583231188	2.05338241124581
"mRNA_3563"	7.04813423532547	6.51787657427296	6.72864774251332	6.34882550382724	6.00492307935341	6.00231172756239	6.12422616676628	5.94352812906951	5.88361245081262	5.35329772725864	4.94689716521129	4.98212961578789	5.67559061097256	5.41904462121041	5.38021373508635
"mRNA_3564"	3.084988781586	2.88364381693919	2.99488143013472	4.12825755250762	4.24018480100474	4.07605392497999	3.49327164084891	3.38267144902365	3.45676116760227	4.31824289147753	4.15804693685616	4.00924698509473	3.11244135194852	2.72533959527315	4.24894792922773
"mRNA_3565"	7.92719095630804	7.79718656523546	7.8614111207462	7.96526338834822	7.29115121984548	7.71776409246297	7.48072379355034	6.91489005454393	7.18040945743163	6.74198281553757	6.61383629699359	6.72202337634741	5.73207653878407	6.31450900738054	6.44304064142469
"mRNA_3566"	5.83697495974145	5.53496990300098	5.80570921004327	5.28574487813116	5.51531962180185	5.16588837973809	5.59820757971664	5.78005441478193	5.33007500550114	5.85699374434884	5.7899083391885	5.6714672535394	5.85859501926236	5.8339905846961	5.73514043414657
"mRNA_3567"	5.73693022861231	5.53797683157601	5.55926886989797	5.39191397188785	5.47564207985131	5.40242292354408	5.34694718746763	5.44884872415882	5.4329547363184	5.70781853833319	5.28733361735564	5.32467021341599	5.83881743957095	5.76672027831667	5.74206434271328
"mRNA_3568"	6.0093852435484	5.54097750601091	5.64617784535518	5.24469455219756	5.20640894792442	5.01933740316207	5.60048891709441	5.64350454604438	5.19607625493746	5.15650782646273	5.12860646371687	4.97867347634438	6.19959212250632	5.71364299574609	6.16250591837894
"mRNA_3569"	2.42258057161104	2.13134799885971	2.84732694263898	1.26916318929909	1.43461164176253	1.50667362150293	4.64733975985833	4.13086820000835	4.12655553975648	3.17676451442007	3.21518461945261	3.28545504160789	5.73920655811897	5.62196878501193	6.40864114892678
"mRNA_3570"	8.83970984691705	8.87287872135384	8.92985806224562	5.25161790104551	5.69882283756802	5.74062088091128	9.053294331043	8.73278577084102	8.78898033067942	8.01503968151387	7.88867483703386	8.19571157136465	9.02215410059283	8.97112953586165	9.60574752414766
"mRNA_3571"	6.67681109522633	6.3839157605879	5.97326987308351	4.89570535442173	4.8815389323981	4.99165067595763	5.18916241455017	5.56790131168141	4.9832609336145	5.30143425295462	5.21154213157033	4.82163644959674	5.76737939822824	5.62607812512149	5.29489331849695
"mRNA_3572"	5.75319532651046	5.5735794630532	5.5273007923877	5.66858541451351	5.67135580716804	5.64166063562807	5.42109855872832	5.63117594738918	5.31643881804786	5.4753426422661	5.56692765858511	5.34628686679655	5.98992985822883	5.68438451817036	6.16422526719928
"mRNA_3573"	2.21904132447003	2.63674573346455	2.96337101120593	3.74569444775633	2.99867540227544	3.26643324243371	3.15129199843982	3.58371838942233	3.505647436356	2.35426185054595	2.97438637128259	2.87388160724123	2.58857648679021	2.45663878250277	2.41862885231707
"mRNA_3574"	-0.109324672270415	0.823230897921743	1.08136558766207	3.57220521244564	3.34307602490059	3.31192086061529	1.68321753310014	1.57838871093308	1.74721249631119	2.13474370573544	2.63633068893032	2.15593907518858	1.37385950715635	1.30402131674261	1.33790817958555
"mRNA_3576"	-0.678798424236244	-1.65150896359863	-2.17416603903516	0.180792418324969	-0.0894118942490863	0.290806127928116	-0.725265307190461	-0.795783258174707	-1.38175326093374	-1.72851390940351	-1.7712744223411	-0.566353204012236	-0.697640330992326	-1.20995649264774	0.215571249774978
"mRNA_3577"	8.35291127402772	8.1568548383122	8.32715603374491	8.52988574600828	8.29403777764092	8.4897109624029	8.36072979700307	8.3010744603867	8.16985938604738	7.97421576007927	8.01825191252164	8.25619811186755	7.36118963378002	7.75903939203344	7.71722606942939
"mRNA_3578"	1.8671258818763	3.24919266583155	2.54073707962106	3.65808631930409	4.34125081849553	3.80889448569451	4.05549844292443	4.54426219063292	4.40579758101549	6.34654202677971	6.25654505528585	6.02811211448282	5.21292584298472	4.65281865890909	5.00754334236663
"mRNA_3579"	-0.27536186924797	-0.96640061143597	-1.70048752527586	4.04569050345432	5.17284996027713	5.1934932511685	0.284740584695575	1.43445099191439	2.47860517697798	4.34125626769465	4.23115196118945	4.49384147204412	4.08826816727184	4.28292713178576	0.413592795174182
"mRNA_3580"	2.78093456146321	2.25344932103299	2.70216098116276	5.02255059818024	5.44136163910209	5.58951279896029	1.96399277978439	2.25055642254437	2.5602130722424	4.86249834422356	4.27436516353455	4.05591220383161	4.46028068339676	4.14081187430929	3.20013058008873
